city,temperature,humidity,wind_speed,weather_condition,rainfall,air_pressure,cloud_cover,past_rainfall,past_1_temperature,past_2_temperature,past_3_temperature,past_1_humidity,past_2_humidity,past_3_humidity,past_1_wind_speed,past_2_wind_speed,past_3_wind_speed,past_1_rainfall,past_2_rainfall,past_3_rainfall,humidity_wind_ratio,rainfall_log
Bangalore,28.91216747594904,-0.5259982131424128,1.7021148609447336,0,21.244695909031584,979.1229140198042,29,39.02478537730438,-1.4716136695053657,-0.6237100211995195,1.313269331201799,-0.827765534200333,1.2414012537576327,-1.0425432267863404,1.2694890774409773,0.06046323062245394,-0.5505139187258326,-0.20383442611484198,0.1682946423910345,-1.0093240191374244,-0.048118774489363934,3.1021035940828234
Kolkata,42.62973445406635,-0.9136783166494201,0.2765705180788536,2,32.71093855689839,1011.185289472238,4,13.879358631470906,-0.14110270071458464,-1.4729671231330284,-0.6236723777161186,-0.5262265125253692,-0.8273632491430936,1.242553031272356,1.7026786176499615,1.269521495504786,0.06048273546925221,-0.21455746602202538,-0.20378449071759352,0.16899473061548217,-0.046257375475563,3.5178223709497054
Kolkata,34.066911165807014,-1.6028873895507665,-0.41538795077233637,4,27.85611237837412,963.9493860652042,32,11.004860704054853,1.450773802995863,-0.14190420367213236,-1.4729303615391862,-0.9139195403931798,-0.5256684258034043,-0.8269681081015576,0.2769800805221142,1.703091316601701,1.2695413284388353,0.5875756788331182,-0.21450755158716536,-0.20320157874682226,-0.047322916863269324,3.3623218380479836
Lucknow,37.71720398634876,-1.6890385236634347,0.8313850306304313,0,11.277542654392986,979.2144648535218,64,10.634039217061314,0.45708758883345363,1.4506326758815615,-0.14186605986966566,-1.6031515899359543,-0.9135617700972906,-0.525162941942862,-0.4150532341421509,0.2761412120759912,1.7031112671882527,0.2479511732389307,0.5876271613519092,-0.2139280165542249,-0.050484998353717024,2.507771793117285
Jaipur,39.43892714467671,-0.9998294507620884,1.1334014236300414,0,0.7842651290739966,986.6361843293691,17,25.75868412034063,0.8806915254464793,0.4565342398099336,1.4506724734136738,-1.689305596128801,-1.603149937730866,-0.9131981555754707,0.8318546046859016,-0.41649961274018393,0.2761607754486671,-0.9118202251424976,0.24800199182838129,0.5884593070051248,-0.048601379568197066,0.5790066380675015
Delhi,42.171129296285045,1.2401000361672871,0.2978367802411477,0,26.87199445921343,995.6069984217036,95,48.77706578413781,1.0804915808067757,0.8803139047575324,0.4565730050456667,-1.0000735465860267,-1.689348458685063,-1.6030385353667753,1.1339036653433459,0.8315028398218212,-0.4164802373209183,-1.6458885646772299,-0.911771673781256,0.24872718172547456,-0.03685742401685441,3.327622401876065
Pune,36.28745408466961,0.8093443656039457,1.5593081200064192,2,11.094517092879986,1028.5175961393013,48,22.949449400850654,1.3975542505550351,1.0801968453980195,0.8803531100565407,1.23993061442799,-0.9997602910514874,-1.6892685828406884,0.2982486429535057,1.133817058047313,0.8315225538961423,0.17910616222291795,-1.6458414483405537,-0.911411723214069,-0.04417874832390638,2.4927522170871588
Delhi,26.56317409035261,-0.6983004813677494,-0.05128887612607303,4,1.2914794546844357,969.967378215836,10,27.865268444502394,0.7147739630758289,1.397391045781607,1.0802362582604124,0.8091605834637561,1.2414012537576327,-0.9994282030493838,1.5598564299946558,0.29742844538249785,1.1338368541569204,-0.9246239720850598,0.17915684622778466,-1.645712673183289,-0.04382209678796945,0.829197659046174
Mumbai,29.12632066967493,0.2062864268152677,0.8109875715639515,0,18.56262586641449,1001.4234438413612,84,43.031600894536695,-0.413695310166922,0.7143275129582771,1.397430788026295,-0.6985345249110628,0.810408648986648,1.242553031272356,-0.05091477665355158,1.5601437506920828,0.29744801453162806,-1.610405849492132,-0.9245754457537649,0.1798603552093751,-0.04371965429195216,2.9736209023455897
Bangalore,37.669105530274486,-0.5259982131424128,-1.0064629308001178,2,26.996470196956285,1009.2414568862042,25,26.75348594668293,-0.11625095857761414,-0.41460989574985563,0.7143665458929149,0.20608254011382854,-0.6980654677117982,0.8114027939027907,0.8114549393245685,-0.05204149172536766,1.560163662488714,-0.40218451562109037,-1.610358663790568,-0.9242195273880619,-0.031253539666413505,3.3320784378340016
Ahmedabad,36.81222561070399,-0.009091408466403019,0.7205445861507574,3,2.207904556195955,954.6450412719996,62,9.223143570942804,0.8751098649223118,-0.11704215201043956,-0.41457203513171786,-0.5262265125253692,0.2070190023072695,-0.697623036890688,-1.006192147902172,0.8110852663575976,-0.05202201740759031,0.1878139942512604,-0.4021349679769102,-1.610218714290553,-0.04417078486802821,1.1656179377524332
Bangalore,36.1474408776363,1.5847045726179603,-0.9547981595928657,2,35.47347872912437,1010.754485190144,88,14.979795588323851,0.7756718951539454,0.8747299287310211,-0.1170039823906041,-0.00930247536828847,-0.5256684258034043,0.20779246158539916,0.7210021711294807,-1.0081574652329055,0.8111049748914533,-1.546296361207721,0.18786469527900115,-0.40161452112114276,-0.01058709836296019,3.5965853863183628
Mumbai,38.2811865442759,1.0677977679419506,0.9619933266362289,2,15.344063070659402,967.0524123687292,85,15.496846313430543,0.6985259115925718,0.7752507080031843,0.8747691282314907,1.5845466391993772,-0.008477300078222824,-0.525162941942862,-0.9545217883655875,0.7205530930619426,-1.0081382503645446,0.7808321015505069,-1.5462490501790103,0.18857094656199636,-0.041340126343937716,2.7938647164566883
Kolkata,36.02622017872987,-1.473660688381764,1.369586474219425,3,15.499021876602292,956.505159298528,58,19.86590577287989,0.9461397630165174,0.698072721115027,0.7752898042019731,1.0676226020422965,1.5861953375744202,-0.007782657099383515,0.9624770279616857,-0.9564417462211249,0.7205727770291973,-0.6273424838028554,0.7808839618647959,-1.5460889110911384,-0.050355271317344893,2.8033010989434723
Pune,23.92726665382044,0.24936199387160185,-0.26075614917899453,3,30.97413728044578,1044.8885537253334,26,21.33944526683747,0.6844586660919426,0.9457892929482207,0.6981117371702874,-1.473920580646684,1.0690042118492387,1.5874732211680083,1.3701142629314924,0.962239931635269,-0.9564225173193063,-0.6165021764631975,-0.6272933763182598,0.7817769685173706,-0.03695343034752166,3.4649273660358846
Ahmedabad,44.710314290205055,0.7662687985476117,0.3294392533817119,3,49.02234710209418,1046.563203307456,48,39.98910110371347,-0.7195833091732221,0.6839996399424171,0.94582856623849,0.2491595432102519,-1.4738521562995706,1.0700929363245297,-0.2604047067719908,1.3702350160803727,0.9622596811861046,0.4660759066188487,-0.6164530477869683,-0.6268438370099078,-0.03915016472018575,3.912469847621185
Hyderabad,27.412411885106536,-0.9567538837057542,0.2191868032759815,1,33.787120015416285,1030.8397348116462,76,17.46934995246665,1.6922179425088235,-0.7206247896784765,0.6840386413838422,0.7660835803673327,0.25011826278436794,-1.4736934641559056,0.32985453438129947,-0.26171532521460283,1.3702548763438096,1.728657534083156,0.46612715161866713,-0.616000094610509,-0.04625472175153388,3.5492472037716203
Chennai,37.4244849884408,0.9816466338292823,0.9730624773029144,0,34.78616556944918,980.461376917337,32,23.41159142206897,-0.3151441827193059,1.692176976353526,-0.7205872468337658,-0.9569965434896033,0.7673093885095494,0.2509074853223557,0.2195901587993401,0.32906208243972257,-0.26169590779343144,0.6628610922214657,1.7287112472941115,0.46692103413188013,-0.04167651566034299,3.577561382113222
Pune,15.232032545936605,-0.31062037786074204,0.4083080882546067,4,35.510103814108255,959.7672114006384,97,31.248799352552613,0.8467224917466495,-0.31601788524143715,1.692217024711208,0.9814685958494497,-0.956661030574389,0.768287770165834,0.9735473759250572,0.21870090988839683,0.32908166017288326,0.732750381740299,0.6629127219151338,1.729902746499899,-0.0441531846536275,3.597589039106621
Kolkata,43.74895342396349,1.153948902054619,-0.4966449757852742,1,27.1676002598987,1018.4233026512156,98,18.886297372008464,-1.72863534388774,0.8463307793054708,-0.31597992224291954,-0.31084149704325226,0.9828056908950418,-0.9563131793124273,0.40873190011599886,0.9733199978428788,0.2187204576742053,0.7833942481490854,0.732802148060003,0.6637685767182526,-0.027846294772965963,3.3381723904675717
Ahmedabad,22.011695253007808,1.4124023043926237,0.18866197988176656,3,35.09322825026779,994.0152493739602,0,41.82824066461664,1.5806553179560907,-1.7300954206765318,0.846369949315562,1.1537766082351433,-0.31017212341791206,0.9838628888506168,-0.49631904833591234,0.40800869166230663,0.9733397504003756,0.19978557899639876,0.7834461134720953,0.7336800126465215,-0.0351777794453711,3.586105264647851
Mumbai,27.19574161275058,-0.7413760484240834,-0.4882462329063055,0,36.71865840743396,962.203823484478,20,29.37268021170372,-0.9418787868623603,1.5805680710358645,-1.7300589260910673,1.4122386268136837,1.1552027328034356,-0.30958782325807926,0.18906203368207564,-0.4978367671513595,0.4080282908182364,0.7542312766940183,0.19983630342729866,0.7843399270049809,-0.04106099266231565,3.6301548899915317
Jaipur,25.01786662715227,1.153948902054619,1.483475511836537,4,39.40307022649757,999.517691011127,54,14.702233961048575,-0.3402880231806795,-0.9430124846741624,1.5806080034961016,-0.7416115280074862,1.4137982956660264,1.156322983798443,-0.4879193970053994,0.18814598527241674,-0.4978174138035557,0.8679399643391952,0.754283085006559,0.2005463248443016,-0.04298727918465757,3.698905777784962
Bangalore,29.96351094612013,-1.3875095542690956,-0.8649525913310914,4,21.88503289950266,953.4388521115218,5,35.70295998949141,-0.593022930407537,-0.3411721564019312,-0.9429751727623291,1.1537766082351433,-0.7411647281888967,1.4150131262201822,1.48401561937698,-0.48942974208124806,0.18816552476691162,1.0557308353890416,0.8679919949399769,0.7551677144328465,-0.04252412424489276,3.130483111705737
Lucknow,21.44690187496582,-1.3875095542690956,1.0703786648852778,0,13.770118276069304,1040.932040207878,91,26.382386507239293,-0.01909790422519566,-0.5940119084625987,-0.3411342195242303,-1.3877665744538372,1.1552027328034356,-0.7407380606276446,-0.864666501941654,1.4842363622646353,-0.4894103864521335,-0.16976201386671969,1.0557832331007566,0.8689124339102297,-0.04975363435521947,2.6926061043696756
Bangalore,17.124305893873654,0.292437560927936,-1.0333152378286519,0,13.953214465648877,975.8779981600017,80,26.722794562862344,-1.0074211173201253,-0.0198487945754375,-0.5939742341399438,-1.3877665744538372,-1.3876536353453737,1.156322983798443,1.0708740897304712,-0.8665075792035138,1.4842562534632135,-0.7374494583964741,-0.16971201186157392,1.056762811839416,-0.02125167418997129,2.704926291149081
Chennai,28.5045203909944,-1.2582828531000931,-0.6572641872711309,2,38.02655724656782,1016.252228435398,68,24.0543974193793,-1.5090435251648022,-1.0085820047861773,-0.019810524027618143,0.29223654630667534,-1.3876536353453737,-1.3874634166819926,-1.033047359415358,1.0707321511284968,-0.8664883258973679,-0.724640770592734,-0.7374005661591584,-0.16911836968566468,-0.0433866975953049,3.6642423694251627
Jaipur,15.666894394224084,1.5416290055616262,-0.3197876317160255,4,2.353187451481132,981.171107608941,94,24.85059744106245,-0.18840874393496992,-1.5104125062359794,-1.008544760963354,-1.258535565164567,0.2932175232614664,-1.3874634166819926,-0.6569556332278625,-1.03503625193139,1.0707519301195298,0.9594354124302059,-0.7245918533158128,-0.7369857021304992,-0.028384861937390468,1.2099113715227237
Bangalore,38.42098092342957,0.5508909632659409,-0.257985734053833,2,37.10540599991528,1002.006802117781,4,38.26781405331203,-1.678171120913416,-0.18922987138481306,-1.5103757835263485,1.5414696361029538,-1.2583558539140782,0.2940225090593122,-0.31944257446001906,-0.6586143688903633,-1.0350170443567943,-1.5361329424429488,0.9594876218947372,-0.7241729555296761,-0.03520008526987677,3.640356161828811
Delhi,19.65371266120074,-0.6983004813677494,-1.632337813365419,4,33.25451877699956,1004.671027934328,2,5.149073966565776,0.9623624202764026,-1.6796102630670633,-0.18919177672648907,0.5506985648852157,1.5430960770973219,-1.2581183454711231,-0.25763399198437564,-0.3208050200375502,-0.6585950591707972,0.8949953016584263,-1.5360856115458488,0.9604368749366224,0.019417169166365794,3.5338184911004427
Kolkata,21.4186479349236,-0.13831810963540545,-1.63244907546569,0,2.7399142799549248,968.4854455525528,52,16.71814056552411,-1.2155145628016228,0.9620186800335307,-1.6795737160565636,-0.6985345249110628,0.5518130861240572,1.5443581974310516,-1.632134728337472,-0.2589421781201524,-0.3207856186508215,0.6256024086714163,0.8950473851494796,-1.5359222717580248,0.04151350747279903,1.3190626913656294
Ahmedabad,41.34068899520315,-1.0859805848747566,-0.21640455812259132,4,34.33622709742048,1046.958462776456,22,3.775168190194461,-1.0106998899597779,-1.2167617759871723,0.9620579701767965,-0.13853348465755866,-0.6980654677117982,0.5527126514810514,-1.6322460024724283,-1.6346495372375698,-0.2589227599464662,-1.5090790576918487,0.6256539655283697,0.8959763444826992,-0.04508935635730863,3.5649087010740175
Pune,37.55421382103857,-1.5598118224944322,0.6028161171254278,0,46.839630806556,1027.5132823361114,52,37.66231103737254,1.301184507645427,-1.0118621375955679,-1.2167247483433672,-1.0862275527788734,-0.1377750815095182,-0.697623036890688,-0.21604831841771027,-1.6347609090559254,-1.6346304923726467,0.7012744595360152,-1.5090316739073169,0.62649808669447,-0.049706101377723064,3.8678543923583337
Mumbai,36.47522842768911,-0.3967715119734103,-0.9761406691351966,3,28.46529195107225,1043.9498941564188,36,13.615092736014972,0.8617770769216744,1.3009813247392172,-1.0118248971789154,-1.560074586839531,-1.0859588120056844,-0.1371277283102531,0.6032609679829821,-0.21731999804674748,-1.634741864221224,1.5759633045752592,0.7013261643236802,-1.508859814213974,-0.03063121426895013,3.383213026643037
Chennai,36.21372368105068,0.16321085975893357,0.013114833764296029,1,23.29462880761752,1039.482735042765,73,44.87152049094421,0.7365645302463221,0.86139160974158,1.3010209668696686,-0.39699550323609906,-1.5600506772537674,-1.0856582505232968,-0.9758666064243275,0.6027085293189324,-0.2173005685785629,0.29056697524454844,1.5760167192854369,0.7021941164009318,-0.039793386847890286,3.190255289190727
Jaipur,29.14108054342553,0.8093443656039457,1.7223538552172863,2,26.156337981573373,1009.7899978811084,73,26.32892333296469,0.7062178031301697,0.7361271197522188,0.8614307953912097,0.16300553701740514,-0.396370644372109,-1.5599235116298187,0.01349589947575925,-0.9778053020969419,0.6027281813081592,-0.07115223963858858,0.29061787714330345,1.5771601314818848,-0.04460243128404262,3.301610462288205
Jaipur,28.3395037211864,0.6370420973786092,-0.40934012838522055,2,49.290450481366015,1042.1874235023115,82,40.03748857430605,-0.11453812595512373,0.7057678035655811,0.7361661753241069,0.8091605834637561,0.16391974183017102,-0.3958178707319923,1.7229198010769944,0.012425728126348982,-0.9777860789922883,0.12904165559465725,-0.0711020448619517,0.2913564877601952,-0.03274587200316862,3.9178152078165716
Jaipur,41.65885312994554,-0.22446924374807375,-0.27474173157325177,2,3.173676113570689,958.849250205192,16,48.94657178079806,-0.20755836134211997,-0.11532860883453325,0.7058068276116052,0.6368525710780625,0.810408648986648,0.16467743784844263,-0.4090047575912315,1.7233502690062643,0.01244521993780182,1.747412989847178,0.12909224172880404,-0.07047734814554288,-0.039637779994558135,1.4287972094705013
Jaipur,16.975917817143905,1.455477871448958,-1.284003197595852,1,22.843558773536408,969.5982862419144,84,41.98944297282853,1.338106362025852,-0.2083874328408347,-0.11529043743531221,-0.22468749085040546,0.6380116070782541,0.8114027939027907,-0.27439180191930007,-0.410445826458027,1.7233702250902385,-1.4787347893555183,1.7474667397230301,0.12977998421806808,0.011243884077263669,3.1715141084698244
Mumbai,21.105639799570305,1.2831756032236215,-1.1752074199650595,2,10.712694591709472,954.5227288910538,77,43.34968800057617,-1.5262634514938433,1.3379184958233337,-0.2083493580761959,1.455315629910107,-0.22397360246371514,0.6389426989549645,-1.283762434891118,-0.2757146991093621,-0.41042644939601997,-0.10270732146434365,-1.478687346251209,1.7486641454635925,-0.0011791588621598667,2.4606732614465483
Pune,29.73225518919056,-0.4829226460860786,-0.13036468706670007,4,42.863943062988845,982.5330330763264,72,20.399224768242235,-1.0470234083310743,-1.5276395760986703,1.3379581763102564,1.2830076175244134,1.4568975561431248,-0.22335777578416618,-1.1749548893453388,-1.285971420790461,-0.2756952854870283,-0.951334769426972,-0.10265718837449415,-1.4785059304330563,-0.04220265783868917,3.7810926400658156
Hyderabad,33.75947117584965,1.1108733349982847,-0.10866160665403113,1,11.743810906987374,988.8677289689482,0,27.586129762966987,-0.04593434004440553,-1.048200724456171,-1.5276028712780543,-0.48314950942894586,1.284500514234731,1.4581281499571386,-0.12999914084358716,-1.1770683571718912,-1.2859522813090518,1.2978398590276574,-0.9512862953124099,-0.10204242909658162,-0.03372021297549028,2.5450457346906488
Ahmedabad,31.75858010025699,-0.8706027495930859,0.10140770441597843,2,24.6829124189617,977.1349031773896,50,12.694428202165216,0.4214102345989291,-0.046696363251934055,-1.0481635217744052,1.11069960513872,-0.4825691653263059,1.2856680550093125,-0.10829371291329563,-0.13119528111948622,-1.1770491881387988,-0.8792019358488178,1.2978927300364451,-0.95093878880592,-0.04540486909686348,3.2458258843444483
Lucknow,40.693554464664274,0.5508909632659409,1.4088276292422992,0,14.055366013384049,1032.8737509151929,44,9.80565498467264,0.18921370187552686,0.420842085141561,-0.04665812058329338,-0.8708425372967564,1.1121034723263372,-0.48204791820590537,0.10179832034178275,-0.10947079880620506,-0.13117582828069788,0.025966610303553104,-0.8791533207223328,1.2989485546091382,-0.04450239577868833,2.7117344733873607
Kolkata,35.6177898039758,-0.8706027495930859,1.1712609574804937,4,6.517073349086683,985.6753326693588,76,25.275393955301688,1.2260867694278648,0.18854922774677962,0.4208808133136788,0.5506985648852157,-0.8704625096201921,1.1132079600614864,1.409359662481005,0.10080566638348301,-0.10945134007231148,-0.717494650913165,0.026016994937084644,-0.8787830978875757,-0.048257260953476266,2.0171768799083587
Delhi,20.95588730354797,1.197024469110953,-1.673692090080057,4,24.482909759243697,978.093450968738,3,29.75244898502103,0.6370617247823191,1.2258524328912785,0.18858771470025465,-0.8708425372967564,0.5518130861240572,-0.8700831318385142,1.1717672942771324,1.4095148676976355,0.10082518217751123,-1.2448438957659453,-0.7174457196663493,0.02667227666681906,0.12438118375813893,3.238008021956409
Bangalore,28.42889930910612,-1.3444339872127615,-0.34084597536680245,1,31.81080655317744,1004.2696083158248,61,16.96356229480955,-1.0644016708298272,0.6365830364322325,1.2258919970060325,1.1968536113315666,-0.8704625096201921,0.5527126514810514,-1.673493478144939,1.1717139260441303,1.409534738619962,0.011975212480758834,-1.2447959954301226,-0.7170245713988102,-0.04601465613145845,3.490757929212085
Ahmedabad,40.71608085263983,0.12013529270259941,0.2435389850013278,3,1.1244862131916111,964.0924224974764,64,28.472175888175016,-0.1971843105959637,-1.0655861961729285,0.6366219886350848,-1.3446895713574138,1.198301993280534,-0.8700831318385142,-0.34050319589035005,-1.676044594343899,1.171733732437344,0.52460599145573,0.01202556976261411,-1.2445409218606536,-0.0414813886857162,0.7535299911149164
Bangalore,33.877715077652184,1.5847045726179603,0.17583967686876895,2,3.823788984360299,1030.219698075404,31,44.37302412567515,1.2287008793344503,-0.19800907851177274,-1.065549011544666,0.11992853392098173,-1.3445543748682751,1.1994380075353994,0.24394497458283215,-0.3418841297993724,-1.676025560711843,-1.6220880385127099,0.5246573508755622,0.012676445271629182,-0.034260295656540825,1.5735597155909185
Jaipur,31.574671351937035,1.0677977679419506,0.020015044178882505,2,43.45445875437727,957.4550643679772,33,27.836079239168303,0.43513203302621384,1.2284676272381647,-0.19797099296999437,1.5845466391993772,0.12082048135307256,-1.3443483929450362,0.1762383437423509,0.24307710585333803,-0.3418647341326221,-1.4332554551418566,-1.6220408756485678,0.5254696658910727,-0.03528233909528206,3.794465266364068
Delhi,24.514054544135377,0.24936199387160185,0.6646177057653512,4,2.9879366670030216,1048.6886936600515,91,36.04065481552533,0.1678717236847622,0.43456957593517326,1.228507194068601,1.0676226020422965,1.5861953375744202,0.12156241411148609,0.02039685625285463,0.1753110378951406,0.24309666025381457,1.3391500094549929,-1.4332079231303458,-1.6219046051450305,-0.04299236378432661,1.3832739710815687
Delhi,29.90372295704768,1.153948902054619,1.611302322098688,0,30.74394884502645,1027.2244769296658,94,40.265748367895256,-0.6514885911562247,0.1671983960257245,0.4346083183622567,0.2491595432102519,1.0690042118492387,1.5874732211680083,0.665069241402931,0.01933274299517368,0.1753305739067739,-1.491728389000533,1.3392029612206768,-1.4330121847986566,-0.04337371094202023,3.457702119616362
